src_ip,dst_ip,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
216.58.214.10,10.140.35.74,443.0,64768.0,6.0,102214442.0146942,23.0,0.0,1998.0,0.0,140.0,56.0,86.8695652173913,35.16458735942724,0.0,0.0,0.0,0.0,19.54713992092008,0.2250171262167977,4646111.000667919,8505610.977100631,20659673.92921448,0.0,102214442.0146942,4646111.000667919,8505610.977100631,20659673.92921448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.2250171262167977,0.0,56.0,140.0,86.8695652173913,35.16458735942724,1236.54820415879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8695652173913,86.8695652173913,0.0,200.0,6.5,784.8953221271479,0.0,0.0,0.0,23.0,1998.0,0.0,0.0,1045.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,5246483.683586121,8723298.905369386,20355084.896087646,108563.18473815918
10.140.35.74,142.250.179.138,64974.0,443.0,6.0,16738281.01158142,6.0,0.0,630.0,0.0,282.0,54.0,105.0,81.05553651663777,0.0,0.0,0.0,0.0,37.638273581623785,0.358459748396417,3347656.202316284,6634627.510483388,16616688.013076782,103.95050048828124,16738281.01158142,3347656.202316284,6634627.510483388,16616688.013076782,103.95050048828124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.358459748396417,0.0,54.0,282.0,105.0,81.05553651663777,6570.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,630.0,0.0,0.0,4096.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.250.179.138,10.140.35.74,443.0,64974.0,6.0,16740038.871765137,8.0,0.0,618.0,0.0,123.0,56.0,77.25,23.599523300270285,0.0,0.0,0.0,0.0,36.91747699835751,0.47789614237356,2391434.124537877,5806443.910481812,16613996.982574465,0.0,16740038.871765137,2391434.124537877,5806443.910481812,16613996.982574465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.47789614237356,0.0,56.0,123.0,77.25,23.599523300270285,556.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,77.25,0.0,184.0,7.0,1459.8321334397665,0.0,0.0,0.0,8.0,618.0,0.0,0.0,419.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,52.204.233.198,65035.0,443.0,6.0,5375339.984893799,17.0,0.0,3328.0,0.0,1290.0,54.0,195.76470588235293,308.7564296852331,0.0,0.0,0.0,0.0,619.1236292685869,3.1625906543167,335958.7490558624,1221142.7361462614,5063310.861587524,6.9141387939453125,5375339.984893799,335958.7490558624,1221142.7361462614,5063310.861587524,6.9141387939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,3.1625906543167,0.0,54.0,1290.0,195.76470588235293,308.7564296852331,95330.53287197232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.76470588235293,195.76470588235293,0.0,2386.0,7.0,12096.506699995409,0.0,0.0,0.0,17.0,3328.0,0.0,0.0,65535.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.204.233.198,10.140.35.74,443.0,65035.0,6.0,5376347.064971924,15.0,0.0,6871.0,0.0,1290.0,56.0,458.06666666666666,499.79055168695976,0.0,0.0,0.0,0.0,1278.0052918767217,2.7899984541043263,384024.79035513743,1266470.5120108963,4947481.870651245,0.0,5376347.064971924,384024.79035513743,1266470.5120108963,4947481.870651245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2.7899984541043263,0.0,56.0,1290.0,458.06666666666666,499.79055168695976,249790.5955555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.06666666666666,458.06666666666666,0.0,3024.5,7.0,18273.81386474637,0.0,0.0,0.0,15.0,6871.0,0.0,0.0,64240.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,34.198.46.254,64565.0,443.0,6.0,16862445.831298828,5.0,0.0,373.0,0.0,122.0,54.0,74.6,27.302747114530437,0.0,0.0,0.0,0.0,22.120160013066723,0.2965168902555861,4215611.457824707,6164580.203255253,14825763.940811155,355.9589385986328,16862445.831298828,4215611.457824707,6164580.203255253,14825763.940811155,355.9589385986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.2965168902555861,0.0,54.0,122.0,74.6,27.302747114530437,745.4399999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,373.0,0.0,0.0,4096.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.198.46.254,10.140.35.74,443.0,64565.0,6.0,16761058.09211731,5.0,0.0,373.0,0.0,120.0,56.0,74.6,25.326665789242767,0.0,0.0,0.0,0.0,22.25396499135225,0.2983105226722822,4190264.523029328,6120997.591569706,14724274.158477783,94811.91635131836,16761058.09211731,4190264.523029328,6120997.591569706,14724274.158477783,94811.91635131836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.2983105226722822,0.0,56.0,120.0,74.6,25.326665789242767,641.4399999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,373.0,0.0,0.0,115.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,52.114.77.99,63800.0,443.0,6.0,40465.11650085449,2.0,0.0,166.0,0.0,112.0,54.0,83.0,29.0,0.0,0.0,0.0,0.0,4102.2988280904765,49.42528708542744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,49.42528708542744,0.0,54.0,112.0,83.0,29.0,841.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,166.0,0.0,0.0,4096.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.114.77.99,10.140.35.74,443.0,63800.0,6.0,0.0,1.0,0.0,101.0,0.0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,101.0,101.0,101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,2049.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.114.74.216,10.140.35.74,443.0,65024.0,6.0,0.0,1.0,0.0,99.0,0.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,2049.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.186.224.47,10.140.35.74,443.0,64373.0,6.0,93004571.91467284,5.0,0.0,396.0,0.0,85.0,56.0,79.2,11.6,0.0,0.0,0.0,0.0,4.25785519838004,0.0537607979593439,23251142.978668213,13424063.719613614,31036427.974700928,12.159347534179688,93004571.91467284,23251142.978668213,13424063.719613614,31036427.974700928,12.159347534179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0537607979593439,0.0,56.0,85.0,79.2,11.6,134.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,396.0,0.0,0.0,267.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,15518213.987350464,15467672.82485962,30985886.812210083,50541.16249084473
10.140.35.74,10.194.17.1,13029.0,53.0,17.0,0.0,1.0,0.0,88.0,0.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,13029.0,17.0,0.0,1.0,0.0,228.0,0.0,228.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,228.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,52.112.120.172,65036.0,443.0,6.0,166281.93855285645,14.0,0.0,4048.0,0.0,1290.0,54.0,289.1428571428572,392.1553732064549,0.0,0.0,0.0,0.0,24344.195378220546,84.19435160451768,12790.918350219728,18745.915376885045,42753.93486022949,13.113021850585938,166281.93855285645,12790.918350219728,18745.915376885045,42753.93486022949,13.113021850585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,84.19435160451768,0.0,54.0,1290.0,289.1428571428572,392.1553732064549,153785.83673469388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.1428571428572,289.1428571428572,0.0,3268.0,7.0,38742.51469628063,0.0,0.0,0.0,14.0,4048.0,0.0,0.0,65535.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.112.120.172,10.140.35.74,443.0,65036.0,6.0,168955.08766174316,13.0,0.0,8045.0,0.0,1290.0,56.0,618.8461538461538,582.899232108689,0.0,0.0,0.0,0.0,47616.20446793829,76.94352493265355,14079.590638478598,19900.81436451752,45440.1969909668,0.0,168955.08766174316,14079.590638478598,19900.81436451752,45440.1969909668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,76.94352493265355,0.0,56.0,1290.0,618.8461538461538,582.899232108689,339771.51479289937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.8461538461538,618.8461538461538,0.0,7331.0,12.0,57597.42441992241,0.0,0.0,0.0,13.0,8045.0,0.0,0.0,65535.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.251.36.46,65029.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.251.36.46,10.140.35.74,443.0,65029.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,275.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.158.0.131,10.140.35.74,4070.0,63818.0,6.0,0.0,1.0,0.0,65.0,0.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,65.0,65.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,16.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,34.158.0.131,63818.0,4070.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4095.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,239.255.255.250,61904.0,1900.0,17.0,3002685.070037842,4.0,0.0,848.0,0.0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,282.41389963327487,1.3321410360060135,1000895.0233459471,351.70142768886484,1001204.9674987792,1000403.1658172607,3002685.070037842,1000895.0233459471,351.70142768886484,1001204.9674987792,1000403.1658172607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.3321410360060135,0.0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,848.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,239.255.255.250,63405.0,1900.0,17.0,3022400.8560180664,4.0,0.0,872.0,0.0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,288.51235873087893,1.3234511868388943,1007466.952006022,814.6121093430137,1008344.8886871338,1006381.9885253906,3022400.8560180664,1007466.952006022,814.6121093430137,1008344.8886871338,1006381.9885253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.3234511868388943,0.0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,872.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.142,65033.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.250.179.142,10.140.35.74,443.0,65033.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,266.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,35.186.224.41,63812.0,443.0,6.0,73063477.99301147,5.0,0.0,356.0,0.0,97.0,54.0,71.2,21.06561178793533,0.0,0.0,0.0,0.0,4.872475411505204,0.0684336434200169,18265869.49825287,18262624.91631149,37792438.98391724,25655.031204223636,73063477.99301147,18265869.49825287,18262624.91631149,37792438.98391724,25655.031204223636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0684336434200169,0.0,54.0,97.0,71.2,21.06561178793533,443.7600000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,356.0,0.0,0.0,4095.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,18896219.49195862,16322980.403900146,35219199.895858765,2573239.088058472
35.186.224.41,10.140.35.74,443.0,63812.0,6.0,37818128.10897827,3.0,0.0,244.0,0.0,94.0,56.0,81.33333333333333,17.9133717900592,0.0,0.0,0.0,0.0,6.451932239926831,0.0793270357368052,18909064.054489136,18909049.98779297,37818114.0422821,14.066696166992188,37818128.10897827,18909064.054489136,18909049.98779297,37818114.0422821,14.066696166992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0793270357368052,0.0,56.0,94.0,81.33333333333333,17.9133717900592,320.88888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.33333333333333,81.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,244.0,0.0,0.0,270.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.142,64961.0,443.0,6.0,132243.87168884277,5.0,0.0,669.0,0.0,375.0,54.0,133.8,121.85466753473172,0.0,0.0,0.0,0.0,5058.835554770305,37.80893538692306,33060.96792221069,49402.1971488263,118196.0105895996,29.087066650390625,132243.87168884277,33060.96792221069,49402.1971488263,118196.0105895996,29.087066650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,37.80893538692306,0.0,54.0,375.0,133.8,121.85466753473172,14848.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8,133.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,669.0,0.0,0.0,4096.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.250.179.142,10.140.35.74,443.0,64961.0,6.0,20889.997482299805,4.0,0.0,795.0,0.0,561.0,56.0,198.75,209.5976800921232,0.0,0.0,0.0,0.0,38056.49094374508,191.4791997169564,6963.332494099935,9843.256305541336,20883.798599243164,0.0,20889.997482299805,6963.332494099935,9843.256305541336,20883.798599243164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,191.4791997169564,0.0,56.0,561.0,198.75,209.5976800921232,43931.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.75,198.75,0.0,579.0,4.0,27716.61415902944,0.0,0.0,0.0,4.0,795.0,0.0,0.0,1045.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.170,65034.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.250.179.170,10.140.35.74,443.0,65034.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,269.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.142,64960.0,443.0,6.0,109825371.0269928,63.0,0.0,27589.0,0.0,1290.0,54.0,437.9206349206349,492.83643899974174,0.0,0.0,0.0,0.0,251.20789251164192,0.5736379436816644,1771376.952048271,5989818.0419776365,31446381.092071533,1.9073486328125,109825371.0269928,1771376.952048271,5989818.0419776365,31446381.092071533,1.9073486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.5736379436816644,0.0,54.0,1290.0,437.9206349206349,492.83643899974174,242887.75560594612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.9206349206349,437.9206349206349,0.0,3804.3333333333335,7.166666666666667,10836.554646175662,0.0,0.0,0.0,63.0,27589.0,0.0,0.0,4096.0,0.0,47.0,20.0,14443299.055099487,3456948.99559021,17900248.050689697,10986350.059509275,15083244.800567629,8216220.860476367,24173183.917999268,1934820.1751708984
142.250.179.142,10.140.35.74,443.0,64960.0,6.0,109624517.91763306,77.0,0.0,15651.0,0.0,962.0,56.0,203.25974025974023,204.08868727897976,0.0,0.0,0.0,0.0,142.76915691213765,0.7023976156306051,1442427.8673372772,5455342.8226683,31454174.995422363,0.0,109624517.91763306,1442427.8673372772,5455342.8226683,31454174.995422363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.7023976156306051,0.0,56.0,962.0,203.25974025974023,204.08868727897976,41652.19227525719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.25974025974023,203.25974025974023,0.0,1636.0,10.714285714285714,5383.323178356232,0.0,0.0,0.0,77.0,15651.0,0.0,0.0,2117.0,0.0,77.0,20.0,14445187.92629242,3463972.9261398315,17909160.85243225,10981215.000152588,15086137.7120018,8224884.460088141,24186239.00413513,1924815.8931732175
10.140.35.74,142.251.36.14,65032.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.251.36.14,10.140.35.74,443.0,65032.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,465.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,35.186.224.17,64972.0,443.0,6.0,14931134.939193726,7.0,0.0,613.0,0.0,176.0,54.0,87.57142857142857,40.1100526867095,0.0,0.0,0.0,0.0,41.055151031479575,0.4688190166726868,2488522.489865621,5544490.411373466,14886362.075805664,177.86026000976562,14931134.939193726,2488522.489865621,5544490.411373466,14886362.075805664,177.86026000976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.4688190166726868,0.0,54.0,176.0,87.57142857142857,40.1100526867095,1608.8163265306123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.57142857142857,87.57142857142857,0.0,235.0,4.0,5248.715007641474,0.0,0.0,0.0,7.0,613.0,0.0,0.0,4096.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
