Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 11:52:58 AM,60000354,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333331366678,60000354.0,0.0,60000354.0,60000354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166665683339,0.0166665683339,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000354.0,0.0,60000354.0,60000354.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 11:53:09 AM,119789145,34,1,1720.0,52.0,56.0,48.0,50.5882352941,2.38832573611,52.0,52.0,52.0,0.0,14.792659218,0.292180063561,3523210.14706,6237294.19544,19774020.0,4.0,118214144.0,3582246.78788,6324348.15923,19774020.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,272,8,0.283832061745,0.00834800181602,48.0,56.0,50.6666666667,2.34216017508,5.48571428571,0,0,0,0,0,0,0,0,0.0,52.1142857143,50.5882352941,52.0,0,0,0,0,0,0,34,1720,1,52,-1,-1,34,0,2868005.25,2530396.61197,5520888.0,56.0,13539632.5,5428806.2353,19774020.0,5097871.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49750-6,192.168.3.34,49750,192.168.3.30,8081,6,16/07/2019 11:55:10 AM,30012387,5,7,1939.0,263.0,1939.0,0.0,387.8,867.147161674,263.0,0.0,37.5714285714,99.4046564014,73.3697056485,0.399834908166,2728398.81818,4672614.71659,10240046.0,121.0,20365956.0,5091489.0,5873587.67132,10240240.0,320.0,30012387.0,5002064.5,5479328.96352,10240251.0,279.0,0,0,0,0,160,240,0.166597878403,0.233237029764,0.0,1939.0,169.384615385,536.648944603,287992.089744,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.5714285714,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5536.5,7555.43595698,10879.0,194.0,10177876.5,87920.950066,10240046.0,10115707.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49752-6,192.168.3.34,49752,192.168.3.30,8081,6,16/07/2019 11:56:10 AM,30063461,5,7,1939.0,263.0,1939.0,0.0,387.8,867.147161674,263.0,0.0,37.5714285714,99.4046564014,73.2450598419,0.399155639465,2733041.90909,4668582.4297,10200099.0,106.0,20263008.0,5065752.0,5815199.03621,10200302.0,293.0,30063461.0,5010576.83333,5468225.53681,10200327.0,274.0,0,0,0,0,160,240,0.166314849777,0.232840789688,0.0,1939.0,169.384615385,536.648944603,287992.089744,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.5714285714,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,30678.5,43098.8654201,61154.0,203.0,10101230.0,139821.880698,10200099.0,10002361.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 11:54:51 AM,119805915,257,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15348298955,466170.875486,239442.758792,1000446.0,27.0,119411777.0,466452.253906,239869.218364,1000446.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.14513615626,0.00834683329283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,257,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 11:54:53 AM,119972010,90,1,26092.0,289.0,296.0,288.0,289.911111111,2.40619259339,289.0,289.0,289.0,0.0,219.892956699,0.758510255851,1333022.33333,1036634.70136,4418800.0,7484.0,119183647.0,1339142.10112,1040871.77669,4418800.0,7484.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,720,8,0.750174978314,0.00833527753682,288.0,296.0,289.891304348,2.38335123621,5.68036311515,0,0,0,0,0,0,0,0,0.0,293.076923077,289.911111111,289.0,0,0,0,0,0,0,90,26092,1,289,-1,-1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 11:54:58 AM,60000155,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333332472224,60000155.0,0.0,60000155.0,60000155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666236112,0.0166666236112,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000155.0,0.0,60000155.0,60000155.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 11:55:09 AM,100022279,16,1,808.0,52.0,52.0,48.0,50.5,2.0,52.0,52.0,52.0,0.0,8.59808443277,0.169962134136,6251392.4375,8386380.10547,20000227.0,5.0,80022052.0,5334803.46667,7807222.33005,20000100.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,8,0.15996436154,0.00999777259624,48.0,52.0,50.6666666667,1.94028500029,3.76470588235,0,0,0,0,0,0,0,0,0.0,53.6470588235,50.5,52.0,0,0,0,0,0,0,16,808,1,52,-1,-1,16,0,3290916.33333,1531296.48264,4486023.0,1564798.0,18029906.0,2102531.14874,20000227.0,15518150.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49754-6,192.168.3.34,49754,192.168.3.30,8081,6,16/07/2019 11:57:10 AM,30013459,5,7,1939.0,263.0,1939.0,0.0,387.8,867.147161674,263.0,0.0,37.5714285714,99.4046564014,73.3670850801,0.399820627139,2728496.27273,4672937.54351,10239987.0,114.0,20415597.0,5103899.25,5886789.82938,10240180.0,216.0,30013459.0,5002243.16667,5479767.46579,10240187.0,271.0,0,0,0,0,160,240,0.166591927975,0.233228699165,0.0,1939.0,169.384615385,536.648944603,287992.089744,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.5714285714,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,6431.5,8822.57130886,12670.0,193.0,10201839.0,53949.4189774,10239987.0,10163691.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49756-6,192.168.3.34,49756,192.168.3.30,8081,6,16/07/2019 11:58:10 AM,30015268,5,7,1939.0,263.0,1939.0,0.0,387.8,867.147161674,263.0,0.0,37.5714285714,99.4046564014,73.3626632952,0.399796530219,2728660.72727,4671828.90815,10239953.0,107.0,20316659.0,5079164.75,5857416.58571,10240128.0,184.0,30015268.0,5002544.66667,5477653.19942,10240102.0,354.0,0,0,0,0,160,240,0.166581887591,0.233214642628,0.0,1939.0,169.384615385,536.648944603,287992.089744,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.5714285714,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,7353.0,10151.2249507,14531.0,175.0,10151359.0,125290.836345,10239953.0,10062765.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 11:56:51 AM,119448883,239,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00922766268,499786.121339,262023.151638,1000315.0,24.0,119056182.0,500236.058824,262482.822502,1000315.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.00085588075,0.00837178192784,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,239,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 11:56:54 AM,119187237,88,1,25514.0,289.0,296.0,288.0,289.931818182,2.42967976957,289.0,289.0,289.0,0.0,216.491300994,0.746724248671,1354400.42045,994436.567741,4477399.0,116262.0,116702533.0,1341408.42529,992661.35418,4477399.0,116262.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,704,8,0.738334088574,0.00839016009743,288.0,296.0,289.911111111,2.40619259339,5.7897627965,0,0,0,0,0,0,0,0,0.0,293.168539326,289.931818182,289.0,0,0,0,0,0,0,88,25514,1,289,-1,-1,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 11:56:58 AM,60000367,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333331294457,60000367.0,0.0,60000367.0,60000367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166665647228,0.0166665647228,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000367.0,0.0,60000367.0,60000367.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 11:57:09 AM,114862217,31,1,1576.0,52.0,56.0,48.0,50.8387096774,2.35367477495,52.0,52.0,52.0,0.0,14.1735031982,0.278594657458,3705232.80645,6190918.4554,20017448.0,3.0,112443740.0,3748124.66667,6292067.2766,20017448.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,8,0.269888574413,0.00870608304557,48.0,56.0,50.9090909091,2.29624198915,5.27272727273,0,0,0,0,0,0,0,0,0.0,52.5,50.8387096774,52.0,0,0,0,0,0,0,31,1576,1,52,-1,-1,31,0,2814219.2,2523842.81778,5479793.0,69.0,14398731.5714,3619764.28294,20017448.0,8472894.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49758-6,192.168.3.34,49758,192.168.3.30,8081,6,16/07/2019 11:59:10 AM,30014383,5,7,1939.0,263.0,1939.0,0.0,387.8,867.147161674,263.0,0.0,37.5714285714,99.4046564014,73.3648264567,0.399808318565,2728580.27273,4674216.61844,10240035.0,70.0,20466716.0,5116679.0,5902640.20496,10240255.0,70.0,30014383.0,5002397.16667,5481858.30994,10240261.0,232.0,0,0,0,0,160,240,0.166586799402,0.233221519163,0.0,1939.0,169.384615385,536.648944603,287992.089744,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.5714285714,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5341.5,7242.89475969,10463.0,220.0,10228397.5,16457.9103321,10240035.0,10216760.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49760-6,192.168.3.34,49760,192.168.3.30,8081,6,16/07/2019 12:00:10 PM,30031542,5,7,1939.0,263.0,1939.0,0.0,387.8,867.147161674,263.0,0.0,37.5714285714,99.4046564014,73.3229082942,0.399579881712,2730140.18182,4673518.01118,10240064.0,130.0,20354661.0,5088665.25,5865459.59378,10240264.0,228.0,30031542.0,5005257.0,5479199.34726,10240268.0,321.0,0,0,0,0,160,240,0.16649161738,0.233088264332,0.0,1939.0,169.384615385,536.648944603,287992.089744,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.5714285714,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,9772.5,13537.5593258,19345.0,200.0,10167941.5,101996.617652,10240064.0,10095819.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 11:58:52 AM,119054363,241,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03268485003,494001.506224,291964.011957,1000568.0,32.0,118447270.0,493530.291667,292482.329691,1000568.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.02428532586,0.00839952417368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,241,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 11:58:54 AM,119300717,90,1,26092.0,289.0,296.0,288.0,289.911111111,2.40619259339,289.0,289.0,289.0,0.0,221.130272,0.762778315909,1325563.52222,1034766.06369,4505729.0,131944.0,119165736.0,1338940.85393,1032772.73651,4505729.0,131944.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,720,8,0.754396136613,0.0083821792957,288.0,296.0,289.891304348,2.38335123621,5.68036311515,0,0,0,0,0,0,0,0,0.0,293.076923077,289.911111111,289.0,0,0,0,0,0,0,90,26092,1,289,-1,-1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 11:58:58 AM,60000333,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333331483344,60000333.0,0.0,60000333.0,60000333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166665741672,0.0166665741672,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000333.0,0.0,60000333.0,60000333.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 11:59:09 AM,119739114,31,1,1572.0,52.0,56.0,48.0,50.7096774194,2.39713090154,52.0,52.0,52.0,0.0,13.5628195812,0.267247676478,3862552.06452,6759657.27894,20015887.0,5.0,118232505.0,3941083.5,6860817.0634,20015887.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,8,0.258896186588,0.00835148988993,48.0,56.0,50.7878787879,2.34197533822,5.48484848485,0,0,0,0,0,0,0,0,0.0,52.375,50.7096774194,52.0,0,0,0,0,0,0,31,1572,1,52,-1,-1,31,0,3244646.5,2304127.84007,5448757.0,68.0,15251493.2857,5298398.86632,20015887.0,7732758.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49762-6,192.168.3.34,49762,192.168.3.30,8081,6,16/07/2019 12:01:10 PM,30011854,5,7,1939.0,263.0,1939.0,0.0,387.8,867.147161674,263.0,0.0,37.5714285714,99.4046564014,73.3710086688,0.399842009094,2728350.36364,4671659.22524,10240021.0,120.0,20251868.0,5062967.0,5841303.78267,10240234.0,232.0,30011854.0,5001975.66667,5477720.87223,10240183.0,305.0,0,0,0,0,160,240,0.166600837123,0.233241171972,0.0,1939.0,169.384615385,536.648944603,287992.089744,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.5714285714,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5571.5,7578.06337398,10930.0,213.0,10120874.0,168499.303316,10240021.0,10001727.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-49764-6,192.168.3.34,49764,192.168.3.30,8081,6,16/07/2019 12:02:10 PM,30011621,5,7,1939.0,263.0,1939.0,0.0,387.8,867.147161674,263.0,0.0,37.5714285714,99.4046564014,73.3715782963,0.399845113331,2728329.18182,4672785.40932,10240030.0,163.0,20405273.0,5101318.25,5884450.17498,10240240.0,430.0,30011621.0,5001936.83333,5479676.59278,10240230.0,364.0,0,0,0,0,160,240,0.166602130555,0.233242982777,0.0,1939.0,169.384615385,536.648944603,287992.089744,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.5714285714,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5874.0,8010.10561728,11538.0,210.0,10197205.0,60563.6958086,10240030.0,10154380.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 12:00:52 PM,119000324,252,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12604463161,472223.507937,296283.595001,1003981.0,27.0,118054392.0,470336.223108,295353.905524,1003981.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.11764129314,0.00840333846486,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,252,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
